41e4344e // pat5_img0[3,3,c1]: 28.525539
42a3f76c // pat5_img0[0,0,c2]: 81.983246
41e85620 // pat5_img0[0,1,c2]: 29.042053
4321efa4 // pat5_img0[0,2,c2]: 161.936096
4216feee // pat5_img0[0,3,c2]: 37.748955
428df813 // pat5_img0[1,0,c2]: 70.984520
42dfe295 // pat5_img0[1,1,c2]: 111.942543
42ca1b1e // pat5_img0[1,2,c2]: 101.052963
42b9ca65 // pat5_img0[1,3,c2]: 92.895302
42c29821 // pat5_img0[2,0,c2]: 97.297127
42cf45f7 // pat5_img0[2,1,c2]: 103.636650
42138f48 // pat5_img0[2,2,c2]: 36.889923
41364a93 // pat5_img0[2,3,c2]: 11.393207
4362a5f7 // pat5_img0[3,0,c2]: 226.648300
427536cd // pat5_img0[3,1,c2]: 61.303516
435c27c0 // pat5_img0[3,2,c2]: 220.155273
431e411a // pat5_img0[3,3,c2]: 158.254303
434f4496 // pat5_img1[0,0,c0]: 207.267914
425b73a5 // pat5_img1[0,1,c0]: 54.862934
43761691 // pat5_img1[0,2,c0]: 246.088150
42e91ca4 // pat5_img1[0,3,c0]: 116.555939
420f3def // pat5_img1[1,0,c0]: 35.810482
431fb384 // pat5_img1[1,1,c0]: 159.701233
434cdf50 // pat5_img1[1,2,c0]: 204.872314
42011672 // pat5_img1[1,3,c0]: 32.271919
4352b9eb // pat5_img1[2,0,c0]: 210.726242
3f999395 // pat5_img1[2,1,c0]: 1.199816
4283b0d9 // pat5_img1[2,2,c0]: 65.845406
42cea4d8 // pat5_img1[2,3,c0]: 103.321960
4215ff0a // pat5_img1[3,0,c0]: 37.499062
437253fd // pat5_img1[3,1,c0]: 242.328079
4263fe9e // pat5_img1[3,2,c0]: 56.998650
4292a1ee // pat5_img1[3,3,c0]: 73.316269
4340efa6 // pat5_img1[0,0,c1]: 192.936127
43109348 // pat5_img1[0,1,c1]: 144.575317
432e3c09 // pat5_img1[0,2,c1]: 174.234512
41594510 // pat5_img1[0,3,c1]: 13.579361
4256c071 // pat5_img1[1,0,c1]: 53.687931
435c2934 // pat5_img1[1,1,c1]: 220.160950
434e5f3b // pat5_img1[1,2,c1]: 206.371994
4350d649 // pat5_img1[1,3,c1]: 208.837051
42f59e8c // pat5_img1[2,0,c1]: 122.809662
42ec93ee // pat5_img1[2,1,c1]: 118.288925
4323f901 // pat5_img1[2,2,c1]: 163.972672
431ba996 // pat5_img1[2,3,c1]: 155.662445
427e405d // pat5_img1[3,0,c1]: 63.562855
4247fad7 // pat5_img1[3,1,c1]: 49.994961
424c63a4 // pat5_img1[3,2,c1]: 51.097305
4246d713 // pat5_img1[3,3,c1]: 49.710033
4109a885 // pat5_img1[0,0,c2]: 8.603642
4295e577 // pat5_img1[0,1,c2]: 74.948174
43781a9a // pat5_img1[0,2,c2]: 248.103912
435db53a // pat5_img1[0,3,c2]: 221.707916
430c796d // pat5_img1[1,0,c2]: 140.474319
41187dc0 // pat5_img1[1,1,c2]: 9.530701
4362670c // pat5_img1[1,2,c2]: 226.402527
42af73a2 // pat5_img1[1,3,c2]: 87.725845
432f3baf // pat5_img1[2,0,c2]: 175.233139
436b811d // pat5_img1[2,1,c2]: 235.504349
436d73dc // pat5_img1[2,2,c2]: 237.452576
431ee432 // pat5_img1[2,3,c2]: 158.891388
422a1fbf // pat5_img1[3,0,c2]: 42.531002
432bddd3 // pat5_img1[3,1,c2]: 171.866501
436a670c // pat5_img1[3,2,c2]: 234.402527
431551cd // pat5_img1[3,3,c2]: 149.319534
4333e9df // pat6_img0[0,0,c0]: 179.913559
428b62ab // pat6_img0[0,1,c0]: 69.692711
431a1647 // pat6_img0[0,2,c0]: 154.087021
4286d409 // pat6_img0[0,3,c0]: 67.414131
4223af81 // pat6_img0[1,0,c0]: 40.921391
4346cf94 // pat6_img0[1,1,c0]: 198.810852
43007422 // pat6_img0[1,2,c0]: 128.453644
43095eb4 // pat6_img0[1,3,c0]: 137.369934
4214198a // pat6_img0[2,0,c0]: 37.024940
42260d51 // pat6_img0[2,1,c0]: 41.513004
4130a9b7 // pat6_img0[2,2,c0]: 11.041434
436c2be6 // pat6_img0[2,3,c0]: 236.171478
40f13350 // pat6_img0[3,0,c0]: 7.537514
434ccc04 // pat6_img0[3,1,c0]: 204.796936
42b5309a // pat6_img0[3,2,c0]: 90.594925
41deb9f9 // pat6_img0[3,3,c0]: 27.840807
432154e4 // pat6_img0[0,0,c1]: 161.331604
436f5059 // pat6_img0[0,1,c1]: 239.313858
4316c66d // pat6_img0[0,2,c1]: 150.775101
42440440 // pat6_img0[0,3,c1]: 49.004150
40f3abed // pat6_img0[1,0,c1]: 7.614737
431f060a // pat6_img0[1,1,c1]: 159.023590
435a4e3a // pat6_img0[1,2,c1]: 218.305573
432ae577 // pat6_img0[1,3,c1]: 170.896347
42f684cc // pat6_img0[2,0,c1]: 123.259369
42de8dbe // pat6_img0[2,1,c1]: 111.276840
4376c14d // pat6_img0[2,2,c1]: 246.755081
4293044d // pat6_img0[2,3,c1]: 73.508400
42178c42 // pat6_img0[3,0,c1]: 37.886971
421f8457 // pat6_img0[3,1,c1]: 39.879238
41cc8b4c // pat6_img0[3,2,c1]: 25.568016
42a1691a // pat6_img0[3,3,c1]: 80.705276
436a3aec // pat6_img0[0,0,c2]: 234.230164
4250a6fb // pat6_img0[0,1,c2]: 52.163067
42034a33 // pat6_img0[0,2,c2]: 32.822460
429fac21 // pat6_img0[0,3,c2]: 79.836189
427c6c2f // pat6_img0[1,0,c2]: 63.105648
436be7dc // pat6_img0[1,1,c2]: 235.905701
432951f5 // pat6_img0[1,2,c2]: 169.320145
41fb74e5 // pat6_img0[1,3,c2]: 31.432077
432d8aec // pat6_img0[2,0,c2]: 173.542664
430b677c // pat6_img0[2,1,c2]: 139.404236
43108e26 // pat6_img0[2,2,c2]: 144.555267
4373d22a // pat6_img0[2,3,c2]: 243.820953
431261b8 // pat6_img0[3,0,c2]: 146.381714
435acaac // pat6_img0[3,1,c2]: 218.791687
42ecbb79 // pat6_img0[3,2,c2]: 118.366158
43680f58 // pat6_img0[3,3,c2]: 232.059937
4304367f // pat6_img1[0,0,c0]: 132.212875
43326e6a // pat6_img1[0,1,c0]: 178.431305
43681ccc // pat6_img1[0,2,c0]: 232.112488
435a53e3 // pat6_img1[0,3,c0]: 218.327682
425f1098 // pat6_img1[1,0,c0]: 55.766205
4204d42e // pat6_img1[1,1,c0]: 33.207207
4245e74b // pat6_img1[1,2,c0]: 49.475872
434686f9 // pat6_img1[1,3,c0]: 198.527237
42b66a5a // pat6_img1[2,0,c0]: 91.207718
42330e74 // pat6_img1[2,1,c0]: 44.764114
428b0b3a // pat6_img1[2,2,c0]: 69.521927
434f6975 // pat6_img1[2,3,c0]: 207.411942
4307c41c // pat6_img1[3,0,c0]: 135.766052
436ec5ae // pat6_img1[3,1,c0]: 238.772186
431dfbf9 // pat6_img1[3,2,c0]: 157.984268
43010650 // pat6_img1[3,3,c0]: 129.024658
4360aca4 // pat6_img1[0,0,c1]: 224.674377
43096418 // pat6_img1[0,1,c1]: 137.390991
4303ff65 // pat6_img1[0,2,c1]: 131.997635
422dcf76 // pat6_img1[0,3,c1]: 43.452599
42c83527 // pat6_img1[1,0,c1]: 100.103813
43083821 // pat6_img1[1,1,c1]: 136.219254
430f73de // pat6_img1[1,2,c1]: 143.452606
4322d31d // pat6_img1[1,3,c1]: 162.824661
432e3ee7 // pat6_img1[2,0,c1]: 174.245712
42fb6729 // pat6_img1[2,1,c1]: 125.701485
437756e6 // pat6_img1[2,2,c1]: 247.339447
41bc6979 // pat6_img1[2,3,c1]: 23.551500
42b92e8b // pat6_img1[3,0,c1]: 92.590904
428c670f // pat6_img1[3,1,c1]: 70.201286
42efe4fb // pat6_img1[3,2,c1]: 119.947227
434c85d0 // pat6_img1[3,3,c1]: 204.522705
42f01a42 // pat6_img1[0,0,c2]: 120.051285
420de176 // pat6_img1[0,1,c2]: 35.470177
42213d38 // pat6_img1[0,2,c2]: 40.309784
434ae647 // pat6_img1[0,3,c2]: 202.899521
4289ea31 // pat6_img1[1,0,c2]: 68.957405
43788552 // pat6_img1[1,1,c2]: 248.520782
411119c4 // pat6_img1[1,2,c2]: 9.068790
431675b1 // pat6_img1[1,3,c2]: 150.459732
42854cc6 // pat6_img1[2,0,c2]: 66.649948
4351a19b // pat6_img1[2,1,c2]: 209.631271
429fc74d // pat6_img1[2,2,c2]: 79.889259
41b03e44 // pat6_img1[2,3,c2]: 22.030403
4275f046 // pat6_img1[3,0,c2]: 61.484642
428314da // pat6_img1[3,1,c2]: 65.540726
433ccf9b // pat6_img1[3,2,c2]: 188.810959
4343bff9 // pat6_img1[3,3,c2]: 195.749893
433490fe // pat7_img0[0,0,c0]: 180.566376
433271ed // pat7_img0[0,1,c0]: 178.445023
43623517 // pat7_img0[0,2,c0]: 226.207382
42eac5d5 // pat7_img0[0,3,c0]: 117.386391
42d2b7a6 // pat7_img0[1,0,c0]: 105.358688
404cfbea // pat7_img0[1,1,c0]: 3.202876
432f2d32 // pat7_img0[1,2,c0]: 175.176544
4342b83b // pat7_img0[1,3,c0]: 194.719650
420fc108 // pat7_img0[2,0,c0]: 35.938507
42d866d7 // pat7_img0[2,1,c0]: 108.200859
43624909 // pat7_img0[2,2,c0]: 226.285294
423bbb82 // pat7_img0[2,3,c0]: 46.933113
42fdf124 // pat7_img0[3,0,c0]: 126.970978
42a0f44a // pat7_img0[3,1,c0]: 80.477127
432d6a91 // pat7_img0[3,2,c0]: 173.416275
435b389d // pat7_img0[3,3,c0]: 219.221146
4365adf0 // pat7_img0[0,0,c1]: 229.679443
43515a9d // pat7_img0[0,1,c1]: 209.353958
43057942 // pat7_img0[0,2,c1]: 133.473663
42501480 // pat7_img0[0,3,c1]: 52.020020
4312b9f1 // pat7_img0[1,0,c1]: 146.726334
433203d7 // pat7_img0[1,1,c1]: 178.014999
43593d90 // pat7_img0[1,2,c1]: 217.240479
428de676 // pat7_img0[1,3,c1]: 70.950119
4296a9d8 // pat7_img0[2,0,c1]: 75.331726
43017aed // pat7_img0[2,1,c1]: 129.480179
41b1a286 // pat7_img0[2,2,c1]: 22.204357
426f4747 // pat7_img0[2,3,c1]: 59.819607
42fd95c6 // pat7_img0[3,0,c1]: 126.792526
4362f4cd // pat7_img0[3,1,c1]: 226.956253
41822610 // pat7_img0[3,2,c1]: 16.268585
41be920d // pat7_img0[3,3,c1]: 23.821314
437905fe // pat7_img0[0,0,c2]: 249.023407
433b7b26 // pat7_img0[0,1,c2]: 187.481049
4205848a // pat7_img0[0,2,c2]: 33.379433
4219338f // pat7_img0[0,3,c2]: 38.300350
42d93162 // pat7_img0[1,0,c2]: 108.596451
430153b6 // pat7_img0[1,1,c2]: 129.326996
41078eaa // pat7_img0[1,2,c2]: 8.472330
432a9996 // pat7_img0[1,3,c2]: 170.599945
43103409 // pat7_img0[2,0,c2]: 144.203262
434cfa82 // pat7_img0[2,1,c2]: 204.978546
428bbfd7 // pat7_img0[2,2,c2]: 69.874687
424823cc // pat7_img0[2,3,c2]: 50.034958
432250cc // pat7_img0[3,0,c2]: 162.315613
430efcbc // pat7_img0[3,1,c2]: 142.987244
42e801a7 // pat7_img0[3,2,c2]: 116.003227
436c115e // pat7_img0[3,3,c2]: 236.067841
4354f22f // pat7_img1[0,0,c0]: 212.946030
435e2fee // pat7_img1[0,1,c0]: 222.187225
4194cc5b // pat7_img1[0,2,c0]: 18.599783
4005e240 // pat7_img1[0,3,c0]: 2.091934
42678ee1 // pat7_img1[1,0,c0]: 57.889530
40c38ae7 // pat7_img1[1,1,c0]: 6.110706
41ccedf1 // pat7_img1[1,2,c0]: 25.616182
435a5c08 // pat7_img1[1,3,c0]: 218.359497
434abb40 // pat7_img1[2,0,c0]: 202.731445
429242bb // pat7_img1[2,1,c0]: 73.130333
417e65d3 // pat7_img1[2,2,c0]: 15.899859
4287bee5 // pat7_img1[2,3,c0]: 67.872841
424a05af // pat7_img1[3,0,c0]: 50.505550
42b5e04f // pat7_img1[3,1,c0]: 90.938103
427140ee // pat7_img1[3,2,c0]: 60.313408
428b45e3 // pat7_img1[3,3,c0]: 69.636497
4267d6bc // pat7_img1[0,0,c1]: 57.959702
401c7731 // pat7_img1[0,1,c1]: 2.444775
41a3a8b4 // pat7_img1[0,2,c1]: 20.457375
42e007d0 // pat7_img1[0,3,c1]: 112.015259
41214650 // pat7_img1[1,0,c1]: 10.079666
4368e902 // pat7_img1[1,1,c1]: 232.910187
432cbe6f // pat7_img1[1,2,c1]: 172.743881
435f2e03 // pat7_img1[1,3,c1]: 223.179733
42fc3cbd // pat7_img1[2,0,c1]: 126.118629
42eaf055 // pat7_img1[2,1,c1]: 117.469398
43310006 // pat7_img1[2,2,c1]: 177.000092
436c9fd6 // pat7_img1[2,3,c1]: 236.624359
428af3a5 // pat7_img1[3,0,c1]: 69.475868
430be287 // pat7_img1[3,1,c1]: 139.884872
43160f4a // pat7_img1[3,2,c1]: 150.059723
42da657d // pat7_img1[3,3,c1]: 109.198219
4261bcbc // pat7_img1[0,0,c2]: 56.434311
43438770 // pat7_img1[0,1,c2]: 195.529053
433f5ff1 // pat7_img1[0,2,c2]: 191.374771
42d360d3 // pat7_img1[0,3,c2]: 105.689110
40bb2d3e // pat7_img1[1,0,c2]: 5.849273
42f89cf2 // pat7_img1[1,1,c2]: 124.306534
42d3bef0 // pat7_img1[1,2,c2]: 105.872925
4224cbd7 // pat7_img1[1,3,c2]: 41.199062
43523c87 // pat7_img1[2,0,c2]: 210.236435
430cf649 // pat7_img1[2,1,c2]: 140.962051
42ae5f14 // pat7_img1[2,2,c2]: 87.185699
433a352e // pat7_img1[2,3,c2]: 186.207733
436977fe // pat7_img1[3,0,c2]: 233.468719
43434897 // pat7_img1[3,1,c2]: 195.283554
418843c7 // pat7_img1[3,2,c2]: 17.033094
4350c0a2 // pat7_img1[3,3,c2]: 208.752472
434a0af5 // pat8_img0[0,0,c0]: 202.042801
43356c8a // pat8_img0[0,1,c0]: 181.423981
420d5ac5 // pat8_img0[0,2,c0]: 35.338642
42657736 // pat8_img0[0,3,c0]: 57.366417
42eb53be // pat8_img0[1,0,c0]: 117.663559
42d7a801 // pat8_img0[1,1,c0]: 107.828133
43204f6c // pat8_img0[1,2,c0]: 160.310242
434da16e // pat8_img0[1,3,c0]: 205.630585
423869b8 // pat8_img0[2,0,c0]: 46.103241
428fd43b // pat8_img0[2,1,c0]: 71.914513
435e409e // pat8_img0[2,2,c0]: 222.252411
43681882 // pat8_img0[2,3,c0]: 232.095734
4268d06f // pat8_img0[3,0,c0]: 58.203548
435f2a28 // pat8_img0[3,1,c0]: 223.164673
42939469 // pat8_img0[3,2,c0]: 73.789864
433ab404 // pat8_img0[3,3,c0]: 186.703186
42b8d1c3 // pat8_img0[0,0,c1]: 92.409691
42b3b31e // pat8_img0[0,1,c1]: 89.849838
4117464d // pat8_img0[0,2,c1]: 9.454663
432ecffd // pat8_img0[0,3,c1]: 174.812454
41c1c3eb // pat8_img0[1,0,c1]: 24.220663
42b8b0af // pat8_img0[1,1,c1]: 92.345085
42186d0c // pat8_img0[1,2,c1]: 38.106491
42a88092 // pat8_img0[1,3,c1]: 84.251114
42bb3fa1 // pat8_img0[2,0,c1]: 93.624275
40ae5f0a // pat8_img0[2,1,c1]: 5.449101
4203bac4 // pat8_img0[2,2,c1]: 32.932388
431a7be2 // pat8_img0[2,3,c1]: 154.483917
42862fd2 // pat8_img0[3,0,c1]: 67.093399
4321d091 // pat8_img0[3,1,c1]: 161.814713
4355cc36 // pat8_img0[3,2,c1]: 213.797699
4342ec0d // pat8_img0[3,3,c1]: 194.922073
4335565f // pat8_img0[0,0,c2]: 181.337387
409894a4 // pat8_img0[0,1,c2]: 4.768145
42831055 // pat8_img0[0,2,c2]: 65.531898
4338fb10 // pat8_img0[0,3,c2]: 184.980713
43134b3b // pat8_img0[1,0,c2]: 147.293869
425d0140 // pat8_img0[1,1,c2]: 55.251221
429a33fc // pat8_img0[1,2,c2]: 77.101532
42a997d7 // pat8_img0[1,3,c2]: 84.796562
43501375 // pat8_img0[2,0,c2]: 208.076004
4336afc3 // pat8_img0[2,1,c2]: 182.686569
42a1c937 // pat8_img0[2,2,c2]: 80.892998
403cf84f // pat8_img0[2,3,c2]: 2.952656
4351c167 // pat8_img0[3,0,c2]: 209.755478
4357bf45 // pat8_img0[3,1,c2]: 215.747147
42f06bca // pat8_img0[3,2,c2]: 120.210526
42cc4837 // pat8_img0[3,3,c2]: 102.141045
428b4119 // pat8_img1[0,0,c0]: 69.627144
42da79be // pat8_img1[0,1,c0]: 109.237778
42a3a315 // pat8_img1[0,2,c0]: 81.818520
423a03cf // pat8_img1[0,3,c0]: 46.503719
42a70c9a // pat8_img1[1,0,c0]: 83.524612
431474b5 // pat8_img1[1,1,c0]: 148.455887
42a0d379 // pat8_img1[1,2,c0]: 80.413033
41efe86a // pat8_img1[1,3,c0]: 29.988483
437795ac // pat8_img1[2,0,c0]: 247.584656
436ecc15 // pat8_img1[2,1,c0]: 238.797195
4352e10d // pat8_img1[2,2,c0]: 210.879105
43051d47 // pat8_img1[2,3,c0]: 133.114365
43096737 // pat8_img1[3,0,c0]: 137.403183
4272728b // pat8_img1[3,1,c0]: 60.611858
42513a9a // pat8_img1[3,2,c0]: 52.307228
43799aa0 // pat8_img1[3,3,c0]: 249.604004
4357f8c7 // pat8_img1[0,0,c1]: 215.971786
433f3186 // pat8_img1[0,1,c1]: 191.193451
430bb178 // pat8_img1[0,2,c1]: 139.693237
434f8e39 // pat8_img1[0,3,c1]: 207.555557
430b7d03 // pat8_img1[1,0,c1]: 139.488327
431158eb // pat8_img1[1,1,c1]: 145.347336
43198ddd // pat8_img1[1,2,c1]: 153.554153
4202aac3 // pat8_img1[1,3,c1]: 32.666759
4288d4a8 // pat8_img1[2,0,c1]: 68.415344
43346a23 // pat8_img1[2,1,c1]: 180.414597
431db9b6 // pat8_img1[2,2,c1]: 157.725433
4338609c // pat8_img1[2,3,c1]: 184.377380
42da5ac9 // pat8_img1[3,0,c1]: 109.177315
42b03b39 // pat8_img1[3,1,c1]: 88.115669
43141814 // pat8_img1[3,2,c1]: 148.094055
42f2e8a4 // pat8_img1[3,3,c1]: 121.454376
43794e68 // pat8_img1[0,0,c2]: 249.306274
432eaf11 // pat8_img1[0,1,c2]: 174.683853
4345dab5 // pat8_img1[0,2,c2]: 197.854324
4360fdf1 // pat8_img1[0,3,c2]: 224.991959
4308c7c6 // pat8_img1[1,0,c2]: 136.780365
41b3ec6c // pat8_img1[1,1,c2]: 22.490440
43762cc2 // pat8_img1[1,2,c2]: 246.174835
4239fbad // pat8_img1[1,3,c2]: 46.495777
4316fa13 // pat8_img1[2,0,c2]: 150.976852
434c1b68 // pat8_img1[2,1,c2]: 204.107056
4295aaba // pat8_img1[2,2,c2]: 74.833450
414fd1da // pat8_img1[2,3,c2]: 12.988733
426994f6 // pat8_img1[3,0,c2]: 58.395470
42c589a0 // pat8_img1[3,1,c2]: 98.768799
4173aca3 // pat8_img1[3,2,c2]: 15.229648
42f82162 // pat8_img1[3,3,c2]: 124.065201
43747261 // pat9_img0[0,0,c0]: 244.446793
43747261 // pat9_img0[0,1,c0]: 244.446793
43747261 // pat9_img0[0,2,c0]: 244.446793
43747261 // pat9_img0[0,3,c0]: 244.446793
43747261 // pat9_img0[1,0,c0]: 244.446793
43747261 // pat9_img0[1,1,c0]: 244.446793
43747261 // pat9_img0[1,2,c0]: 244.446793
43747261 // pat9_img0[1,3,c0]: 244.446793
43747261 // pat9_img0[2,0,c0]: 244.446793
43747261 // pat9_img0[2,1,c0]: 244.446793
43747261 // pat9_img0[2,2,c0]: 244.446793
43747261 // pat9_img0[2,3,c0]: 244.446793
43747261 // pat9_img0[3,0,c0]: 244.446793
43747261 // pat9_img0[3,1,c0]: 244.446793
43747261 // pat9_img0[3,2,c0]: 244.446793
43747261 // pat9_img0[3,3,c0]: 244.446793
43747261 // pat9_img0[0,0,c1]: 244.446793
43747261 // pat9_img0[0,1,c1]: 244.446793
43747261 // pat9_img0[0,2,c1]: 244.446793
43747261 // pat9_img0[0,3,c1]: 244.446793
43747261 // pat9_img0[1,0,c1]: 244.446793
43747261 // pat9_img0[1,1,c1]: 244.446793
43747261 // pat9_img0[1,2,c1]: 244.446793
43747261 // pat9_img0[1,3,c1]: 244.446793
43747261 // pat9_img0[2,0,c1]: 244.446793
43747261 // pat9_img0[2,1,c1]: 244.446793
43747261 // pat9_img0[2,2,c1]: 244.446793
43747261 // pat9_img0[2,3,c1]: 244.446793
43747261 // pat9_img0[3,0,c1]: 244.446793
43747261 // pat9_img0[3,1,c1]: 244.446793
43747261 // pat9_img0[3,2,c1]: 244.446793
43747261 // pat9_img0[3,3,c1]: 244.446793
43747261 // pat9_img0[0,0,c2]: 244.446793
43747261 // pat9_img0[0,1,c2]: 244.446793
43747261 // pat9_img0[0,2,c2]: 244.446793
43747261 // pat9_img0[0,3,c2]: 244.446793
43747261 // pat9_img0[1,0,c2]: 244.446793
43747261 // pat9_img0[1,1,c2]: 244.446793
43747261 // pat9_img0[1,2,c2]: 244.446793
43747261 // pat9_img0[1,3,c2]: 244.446793
43747261 // pat9_img0[2,0,c2]: 244.446793
43747261 // pat9_img0[2,1,c2]: 244.446793
43747261 // pat9_img0[2,2,c2]: 244.446793
43747261 // pat9_img0[2,3,c2]: 244.446793
43747261 // pat9_img0[3,0,c2]: 244.446793
43747261 // pat9_img0[3,1,c2]: 244.446793
43747261 // pat9_img0[3,2,c2]: 244.446793
43747261 // pat9_img0[3,3,c2]: 244.446793
431deb92 // pat9_img1[0,0,c0]: 157.920197
434fd08e // pat9_img1[0,1,c0]: 207.814667
437c45c8 // pat9_img1[0,2,c0]: 252.272583
43694d41 // pat9_img1[0,3,c0]: 233.301773
4362ee31 // pat9_img1[1,0,c0]: 226.930435
425debb2 // pat9_img1[1,1,c0]: 55.480171
435e3df5 // pat9_img1[1,2,c0]: 222.242020
4269797b // pat9_img1[1,3,c0]: 58.368633
4196285e // pat9_img1[2,0,c0]: 18.769711
42364818 // pat9_img1[2,1,c0]: 45.570404
430bf4e6 // pat9_img1[2,2,c0]: 139.956635
4235e2f3 // pat9_img1[2,3,c0]: 45.471630
42ff414d // pat9_img1[3,0,c0]: 127.627541
42d95890 // pat9_img1[3,1,c0]: 108.672974
42697506 // pat9_img1[3,2,c0]: 58.364281
42d4a50f // pat9_img1[3,3,c0]: 106.322380
4376b2f8 // pat9_img1[0,0,c1]: 246.699097
435715c9 // pat9_img1[0,1,c1]: 215.085098
42759028 // pat9_img1[0,2,c1]: 61.390778
425d9657 // pat9_img1[0,3,c1]: 55.396816
436eafc6 // pat9_img1[1,0,c1]: 238.686615
41a86268 // pat9_img1[1,1,c1]: 21.048050
42521190 // pat9_img1[1,2,c1]: 52.517151
42c315f5 // pat9_img1[1,3,c1]: 97.542885
42f57b84 // pat9_img1[2,0,c1]: 122.741241
43522003 // pat9_img1[2,1,c1]: 210.125046
42163e64 // pat9_img1[2,2,c1]: 37.560928
42f5eba2 // pat9_img1[2,3,c1]: 122.960220
431727a3 // pat9_img1[3,0,c1]: 151.154831
4326581a // pat9_img1[3,1,c1]: 166.344147
4374dab6 // pat9_img1[3,2,c1]: 244.854340
4344f898 // pat9_img1[3,3,c1]: 196.971069
41e40bf9 // pat9_img1[0,0,c2]: 28.505846
43393cec // pat9_img1[0,1,c2]: 185.237976
42cf22dc // pat9_img1[0,2,c2]: 103.568085
42e85169 // pat9_img1[0,3,c2]: 116.159004
4137b135 // pat9_img1[1,0,c2]: 11.480763
43265381 // pat9_img1[1,1,c2]: 166.326187
42d92585 // pat9_img1[1,2,c2]: 108.573280
4338d334 // pat9_img1[1,3,c2]: 184.825012
4300aa29 // pat9_img1[2,0,c2]: 128.664688
42dc16b2 // pat9_img1[2,1,c2]: 110.044327
42e89066 // pat9_img1[2,2,c2]: 116.282028
42fd67c9 // pat9_img1[2,3,c2]: 126.702705
417941d8 // pat9_img1[3,0,c2]: 15.578575
42f1eded // pat9_img1[3,1,c2]: 120.964699
4241fa56 // pat9_img1[3,2,c2]: 48.494469
42dedacd // pat9_img1[3,3,c2]: 111.427345
434f61f8 // pat10_img0[0,0,c0]: 207.382690
431890a3 // pat10_img0[0,1,c0]: 152.564987
42ecd977 // pat10_img0[0,2,c0]: 118.424736
42e8992a // pat10_img0[0,3,c0]: 116.299149
428b2d4d // pat10_img0[1,0,c0]: 69.588478
43638a3e // pat10_img0[1,1,c0]: 227.540009
4252c9ac // pat10_img0[1,2,c0]: 52.696945
4287197e // pat10_img0[1,3,c0]: 67.549789
433c15c5 // pat10_img0[2,0,c0]: 188.085037
42541cc9 // pat10_img0[2,1,c0]: 53.028111
42f169c8 // pat10_img0[2,2,c0]: 120.706604
40ba2e4f // pat10_img0[2,3,c0]: 5.818153
4319c766 // pat10_img0[3,0,c0]: 153.778900
41f92e43 // pat10_img0[3,1,c0]: 31.147589
42905419 // pat10_img0[3,2,c0]: 72.164253
4264cee0 // pat10_img0[3,3,c0]: 57.202026
429b0c39 // pat10_img0[0,0,c1]: 77.523872
43274534 // pat10_img0[0,1,c1]: 167.270325
43274690 // pat10_img0[0,2,c1]: 167.275635
42c74c39 // pat10_img0[0,3,c1]: 99.648872
41b95765 // pat10_img0[1,0,c1]: 23.167673
421f4285 // pat10_img0[1,1,c1]: 39.814960
428efc52 // pat10_img0[1,2,c1]: 71.492813
437b14ad // pat10_img0[1,3,c1]: 251.080765
433fd40e // pat10_img0[2,0,c1]: 191.828339
43137c36 // pat10_img0[2,1,c1]: 147.485199
433581d3 // pat10_img0[2,2,c1]: 181.507126
42e3f414 // pat10_img0[2,3,c1]: 113.976715
4215ef3c // pat10_img0[3,0,c1]: 37.483627
425ea85b // pat10_img0[3,1,c1]: 55.664410
430c1e8e // pat10_img0[3,2,c1]: 140.119354
42b8b0e5 // pat10_img0[3,3,c1]: 92.345497
43404230 // pat10_img0[0,0,c2]: 192.258545
41be2a10 // pat10_img0[0,1,c2]: 23.770538
4303a02b // pat10_img0[0,2,c2]: 131.625656
42cf73d4 // pat10_img0[0,3,c2]: 103.726227
42351a00 // pat10_img0[1,0,c2]: 45.275391
436031fb // pat10_img0[1,1,c2]: 224.195236
4302efca // pat10_img0[1,2,c2]: 130.936676
436c8714 // pat10_img0[1,3,c2]: 236.527649
42f5eedc // pat10_img0[2,0,c2]: 122.966522
433b9b41 // pat10_img0[2,1,c2]: 187.606461
42a8ce6b // pat10_img0[2,2,c2]: 84.403160
413917cd // pat10_img0[2,3,c2]: 11.568311
435902a7 // pat10_img0[3,0,c2]: 217.010361
42a3904d // pat10_img0[3,1,c2]: 81.781837
42776bbd // pat10_img0[3,2,c2]: 61.855213
437b6ebe // pat10_img0[3,3,c2]: 251.432587
436fe3d4 // pat10_img1[0,0,c0]: 239.889954
433b0f61 // pat10_img1[0,1,c0]: 187.060074
40783f21 // pat10_img1[0,2,c0]: 3.878853
421fcab1 // pat10_img1[0,3,c0]: 39.947941
42c63357 // pat10_img1[1,0,c0]: 99.100273
40f7b48d // pat10_img1[1,1,c0]: 7.740790
422e5e8d // pat10_img1[1,2,c0]: 43.592335
40cbea80 // pat10_img1[1,3,c0]: 6.372375
437cfd24 // pat10_img1[2,0,c0]: 252.988831
435d8a58 // pat10_img1[2,1,c0]: 221.540405
431a56f8 // pat10_img1[2,2,c0]: 154.339722
4326e941 // pat10_img1[2,3,c0]: 166.911148
41bfdba3 // pat10_img1[3,0,c0]: 23.982244
42b0c29c // pat10_img1[3,1,c0]: 88.380096
41d37916 // pat10_img1[3,2,c0]: 26.434124
42c1f146 // pat10_img1[3,3,c0]: 96.971237
42aef686 // pat10_img1[0,0,c1]: 87.481491
