3d8826a2 // pat17_kernel[1,0,c1]: 0.066480
3db578ce // pat17_kernel[1,1,c1]: 0.088609
3de4eaeb // pat17_kernel[1,2,c1]: 0.111776
3eb39360 // pat17_kernel[2,0,c1]: 0.350734
3ee39512 // pat17_kernel[2,1,c1]: 0.444497
3e4b0c33 // pat17_kernel[2,2,c1]: 0.198289
3e1d458e // pat17_kernel[0,0,c2]: 0.153586
3e88ca98 // pat17_kernel[0,1,c2]: 0.267171
3ea02da4 // pat17_kernel[0,2,c2]: 0.312848
3e6d206b // pat17_kernel[1,0,c2]: 0.231569
3e8e8928 // pat17_kernel[1,1,c2]: 0.278390
3ead0043 // pat17_kernel[1,2,c2]: 0.337893
3e4ebffb // pat17_kernel[2,0,c2]: 0.201904
3e91f691 // pat17_kernel[2,1,c2]: 0.285084
3e810df3 // pat17_kernel[2,2,c2]: 0.252060
3e01c501 // pat18_kernel[0,0,c0]: 0.126728
3ee777f0 // pat18_kernel[0,1,c0]: 0.452087
3ec7ca5b // pat18_kernel[0,2,c0]: 0.390216
3db76e92 // pat18_kernel[1,0,c0]: 0.089566
3ebae73c // pat18_kernel[1,1,c0]: 0.365045
3df3cc7f // pat18_kernel[1,2,c0]: 0.119042
3e6db5c1 // pat18_kernel[2,0,c0]: 0.232139
3e2c5898 // pat18_kernel[2,1,c0]: 0.168307
3e852447 // pat18_kernel[2,2,c0]: 0.260042
3e87b1ee // pat18_kernel[0,0,c1]: 0.265029
3d336afd // pat18_kernel[0,1,c1]: 0.043803
3ef37ae5 // pat18_kernel[0,2,c1]: 0.475547
3d4907b4 // pat18_kernel[1,0,c1]: 0.049080
3eaac6d9 // pat18_kernel[1,1,c1]: 0.333548
3e77372f // pat18_kernel[1,2,c1]: 0.241421
3e047c20 // pat18_kernel[2,0,c1]: 0.129380
3e1117cc // pat18_kernel[2,1,c1]: 0.141692
3bb1426b // pat18_kernel[2,2,c1]: 0.005410
3e176ff1 // pat18_kernel[0,0,c2]: 0.147888
3ee662b8 // pat18_kernel[0,1,c2]: 0.449972
3e10614e // pat18_kernel[0,2,c2]: 0.140996
3e8d8717 // pat18_kernel[1,0,c2]: 0.276421
3dba364d // pat18_kernel[1,1,c2]: 0.090924
3e942c5f // pat18_kernel[1,2,c2]: 0.289401
3c6ba4f2 // pat18_kernel[2,0,c2]: 0.014383
3e96e785 // pat18_kernel[2,1,c2]: 0.294735
3c068dc5 // pat18_kernel[2,2,c2]: 0.008213
3dcccccd // pat19_kernel[0,0,c0]: 0.100000
3dcccccd // pat19_kernel[0,1,c0]: 0.100000
3dcccccd // pat19_kernel[0,2,c0]: 0.100000
3dcccccd // pat19_kernel[1,0,c0]: 0.100000
3dcccccd // pat19_kernel[1,1,c0]: 0.100000
3dcccccd // pat19_kernel[1,2,c0]: 0.100000
3dcccccd // pat19_kernel[2,0,c0]: 0.100000
3dcccccd // pat19_kernel[2,1,c0]: 0.100000
3dcccccd // pat19_kernel[2,2,c0]: 0.100000
3dcccccd // pat19_kernel[0,0,c1]: 0.100000
3dcccccd // pat19_kernel[0,1,c1]: 0.100000
3dcccccd // pat19_kernel[0,2,c1]: 0.100000
3dcccccd // pat19_kernel[1,0,c1]: 0.100000
3dcccccd // pat19_kernel[1,1,c1]: 0.100000
3dcccccd // pat19_kernel[1,2,c1]: 0.100000
3dcccccd // pat19_kernel[2,0,c1]: 0.100000
3dcccccd // pat19_kernel[2,1,c1]: 0.100000
3dcccccd // pat19_kernel[2,2,c1]: 0.100000
3dcccccd // pat19_kernel[0,0,c2]: 0.100000
3dcccccd // pat19_kernel[0,1,c2]: 0.100000
3dcccccd // pat19_kernel[0,2,c2]: 0.100000
3dcccccd // pat19_kernel[1,0,c2]: 0.100000
3dcccccd // pat19_kernel[1,1,c2]: 0.100000
3dcccccd // pat19_kernel[1,2,c2]: 0.100000
3dcccccd // pat19_kernel[2,0,c2]: 0.100000
3dcccccd // pat19_kernel[2,1,c2]: 0.100000
3dcccccd // pat19_kernel[2,2,c2]: 0.100000
3ea5cf43 // pat20_kernel[0,0,c0]: 0.323847
3e1d4355 // pat20_kernel[0,1,c0]: 0.153577
3e9acfaa // pat20_kernel[0,2,c0]: 0.302366
3eb6f76b // pat20_kernel[1,0,c0]: 0.357356
3e2e0b72 // pat20_kernel[1,1,c0]: 0.169966
3ee36398 // pat20_kernel[1,2,c0]: 0.444119
3e84730c // pat20_kernel[2,0,c0]: 0.258690
3ba416dd // pat20_kernel[2,1,c0]: 0.005008
3e4f7671 // pat20_kernel[2,2,c0]: 0.202600
3ec1a5e2 // pat20_kernel[0,0,c1]: 0.378219
3d3f8e4f // pat20_kernel[0,1,c1]: 0.046767
3eb9e04a // pat20_kernel[0,2,c1]: 0.363039
3d8b4752 // pat20_kernel[1,0,c1]: 0.068007
3e8c5291 // pat20_kernel[1,1,c1]: 0.274067
3d65753d // pat20_kernel[1,2,c1]: 0.056020
3d3d961d // pat20_kernel[2,0,c1]: 0.046286
3ef39612 // pat20_kernel[2,1,c1]: 0.475754
3e365b4a // pat20_kernel[2,2,c1]: 0.178083
3e0db5dd // pat20_kernel[0,0,c2]: 0.138389
3d9058ab // pat20_kernel[0,1,c2]: 0.070482
3ebe7f2a // pat20_kernel[0,2,c2]: 0.372064
3e1daacf // pat20_kernel[1,0,c2]: 0.153972
3c330781 // pat20_kernel[1,1,c2]: 0.010927
3eddddb0 // pat20_kernel[1,2,c2]: 0.433332
3e93727d // pat20_kernel[2,0,c2]: 0.287983
3eb7af76 // pat20_kernel[2,1,c2]: 0.358761
3e7be725 // pat20_kernel[2,2,c2]: 0.245999
3e98f7e1 // pat21_kernel[0,0,c0]: 0.298766
3e9c7f55 // pat21_kernel[0,1,c0]: 0.305659
3eeecd1c // pat21_kernel[0,2,c0]: 0.466409
3ef1cecf // pat21_kernel[1,0,c0]: 0.472281
3e95c74f // pat21_kernel[1,1,c0]: 0.292536
3e02e494 // pat21_kernel[1,2,c0]: 0.127825
3e80c62a // pat21_kernel[2,0,c0]: 0.251512
3e37722f // pat21_kernel[2,1,c0]: 0.179147
3e17c108 // pat21_kernel[2,2,c0]: 0.148197
3ddc66cb // pat21_kernel[0,0,c1]: 0.107618
3e0ccce0 // pat21_kernel[0,1,c1]: 0.137500
3eee9e78 // pat21_kernel[0,2,c1]: 0.466053
3e2dbb05 // pat21_kernel[1,0,c1]: 0.169659
3ed86180 // pat21_kernel[1,1,c1]: 0.422619
3e65ad66 // pat21_kernel[1,2,c1]: 0.224294
3e1d6758 // pat21_kernel[2,0,c1]: 0.153715
3e95012d // pat21_kernel[2,1,c1]: 0.291025
3e880139 // pat21_kernel[2,2,c1]: 0.265634
3e3e20f2 // pat21_kernel[0,0,c2]: 0.185673
3e36637e // pat21_kernel[0,1,c2]: 0.178114
3e4fc930 // pat21_kernel[0,2,c2]: 0.202916
3e38df6e // pat21_kernel[1,0,c2]: 0.180540
3c5048bf // pat21_kernel[1,1,c2]: 0.012713
3e57ab31 // pat21_kernel[1,2,c2]: 0.210614
3e8283d3 // pat21_kernel[2,0,c2]: 0.254912
3ec23899 // pat21_kernel[2,1,c2]: 0.379338
3ed47506 // pat21_kernel[2,2,c2]: 0.414955
3eeb3903 // pat22_kernel[0,0,c0]: 0.459419
3de9d4b0 // pat22_kernel[0,1,c0]: 0.114175
3cd5e8b0 // pat22_kernel[0,2,c0]: 0.026112
3d747e97 // pat22_kernel[1,0,c0]: 0.059691
3ef49fec // pat22_kernel[1,1,c0]: 0.477783
3eb03ad0 // pat22_kernel[1,2,c0]: 0.344199
3ec01caa // pat22_kernel[2,0,c0]: 0.375219
3e112862 // pat22_kernel[2,1,c0]: 0.141756
3efd0d3b // pat22_kernel[2,2,c0]: 0.494242
3eba145d // pat22_kernel[0,0,c1]: 0.363437
3e7bbd96 // pat22_kernel[0,1,c1]: 0.245840
3d402010 // pat22_kernel[0,2,c1]: 0.046906
3e99a018 // pat22_kernel[1,0,c1]: 0.300050
3e2ceb0e // pat22_kernel[1,1,c1]: 0.168865
3ebd7104 // pat22_kernel[1,2,c1]: 0.370003
3ec2d5a5 // pat22_kernel[2,0,c1]: 0.380536
3dc44efb // pat22_kernel[2,1,c1]: 0.095854
3e8612f6 // pat22_kernel[2,2,c1]: 0.261863
3e8c12da // pat22_kernel[0,0,c2]: 0.273581
3ce89b75 // pat22_kernel[0,1,c2]: 0.028394
3ee21941 // pat22_kernel[0,2,c2]: 0.441599
3ebec3b9 // pat22_kernel[1,0,c2]: 0.372587
3ed4963a // pat22_kernel[1,1,c2]: 0.415209
3e95fc3b // pat22_kernel[1,2,c2]: 0.292940
3ded69d7 // pat22_kernel[2,0,c2]: 0.115925
3ede00d9 // pat22_kernel[2,1,c2]: 0.433600
3eed6343 // pat22_kernel[2,2,c2]: 0.463648
3edb710d // pat23_kernel[0,0,c0]: 0.428597
3eb43127 // pat23_kernel[0,1,c0]: 0.351938
3cdfa761 // pat23_kernel[0,2,c0]: 0.027301
3e95422c // pat23_kernel[1,0,c0]: 0.291520
3e8b927f // pat23_kernel[1,1,c0]: 0.272602
3ebe1020 // pat23_kernel[1,2,c0]: 0.371217
3eb9d038 // pat23_kernel[2,0,c0]: 0.362917
3e1c3201 // pat23_kernel[2,1,c0]: 0.152534
3effc669 // pat23_kernel[2,2,c0]: 0.499561
3e87680b // pat23_kernel[0,0,c1]: 0.264466
3ef53510 // pat23_kernel[0,1,c1]: 0.478920
3eae433f // pat23_kernel[0,2,c1]: 0.340357
3d01c81d // pat23_kernel[1,0,c1]: 0.031685
3e8c0ff6 // pat23_kernel[1,1,c1]: 0.273559
3e80ddba // pat23_kernel[1,2,c1]: 0.251692
3cb8e4d5 // pat23_kernel[2,0,c1]: 0.022570
3ecbf3d6 // pat23_kernel[2,1,c1]: 0.398345
3e12a687 // pat23_kernel[2,2,c1]: 0.143213
3edbb61c // pat23_kernel[0,0,c2]: 0.429124
3e8ab077 // pat23_kernel[0,1,c2]: 0.270878
3e95bdd6 // pat23_kernel[0,2,c2]: 0.292464
3edc850b // pat23_kernel[1,0,c2]: 0.430703
3d1ae794 // pat23_kernel[1,1,c2]: 0.037819
3ea66efb // pat23_kernel[1,2,c2]: 0.325065
3e26f7c6 // pat23_kernel[2,0,c2]: 0.163055
3ed21587 // pat23_kernel[2,1,c2]: 0.410320
3ec6c8bb // pat23_kernel[2,2,c2]: 0.388250
3efd6f6a // pat24_kernel[0,0,c0]: 0.494991
3efd4c21 // pat24_kernel[0,1,c0]: 0.494721
3d77d3b0 // pat24_kernel[0,2,c0]: 0.060505
3ec322d3 // pat24_kernel[1,0,c0]: 0.381125
3e279fc5 // pat24_kernel[1,1,c0]: 0.163695
3dd6e27e // pat24_kernel[1,2,c0]: 0.104924
3ee4c6e3 // pat24_kernel[2,0,c0]: 0.446830
3e730135 // pat24_kernel[2,1,c0]: 0.237309
3e4cb7b9 // pat24_kernel[2,2,c0]: 0.199920
3e8c502d // pat24_kernel[0,0,c1]: 0.274049
3eeb30f9 // pat24_kernel[0,1,c1]: 0.459358
3e5f49b0 // pat24_kernel[0,2,c1]: 0.218055
3e93b131 // pat24_kernel[1,0,c1]: 0.288461
3e138fc1 // pat24_kernel[1,1,c1]: 0.144103
3e730574 // pat24_kernel[1,2,c1]: 0.237325
3ed5f5e4 // pat24_kernel[2,0,c1]: 0.417892
3d80a51e // pat24_kernel[2,1,c1]: 0.062815
3d0599da // pat24_kernel[2,2,c1]: 0.032617
3ec4b9c3 // pat24_kernel[0,0,c2]: 0.384230
3e2ba60d // pat24_kernel[0,1,c2]: 0.167626
3ceef5b7 // pat24_kernel[0,2,c2]: 0.029170
3ec019a5 // pat24_kernel[1,0,c2]: 0.375196
3e5b4430 // pat24_kernel[1,1,c2]: 0.214127
3ef9bbaa // pat24_kernel[1,2,c2]: 0.487760
3e836cc7 // pat24_kernel[2,0,c2]: 0.256689
3e9c95cc // pat24_kernel[2,1,c2]: 0.305830
3e4c6118 // pat24_kernel[2,2,c2]: 0.199589
3e2b54c1 // pat25_kernel[0,0,c0]: 0.167315
3ee3a447 // pat25_kernel[0,1,c0]: 0.444613
3d6caaf8 // pat25_kernel[0,2,c0]: 0.057780
3e6987c1 // pat25_kernel[1,0,c0]: 0.228057
3e97af8c // pat25_kernel[1,1,c0]: 0.296261
3e964ec2 // pat25_kernel[1,2,c0]: 0.293570
3ecd66fb // pat25_kernel[2,0,c0]: 0.401176
3dd4c33a // pat25_kernel[2,1,c0]: 0.103888
3cabb5d5 // pat25_kernel[2,2,c0]: 0.020961
3d2afc76 // pat25_kernel[0,0,c1]: 0.041745
3e7f6e33 // pat25_kernel[0,1,c1]: 0.249444
3e7c0814 // pat25_kernel[0,2,c1]: 0.246125
3e40aff7 // pat25_kernel[1,0,c1]: 0.188171
3d6e8dfb // pat25_kernel[1,1,c1]: 0.058241
3bdba601 // pat25_kernel[1,2,c1]: 0.006703
3d97468d // pat25_kernel[2,0,c1]: 0.073865
3efff751 // pat25_kernel[2,1,c1]: 0.499934
3e0a13b3 // pat25_kernel[2,2,c1]: 0.134841
3ed8ccbf // pat25_kernel[0,0,c2]: 0.423437
3e8ee97e // pat25_kernel[0,1,c2]: 0.279125
3ccb37f1 // pat25_kernel[0,2,c2]: 0.024807
3efcfe59 // pat25_kernel[1,0,c2]: 0.494128
3e75bf1a // pat25_kernel[1,1,c2]: 0.239987
3ec5deb5 // pat25_kernel[1,2,c2]: 0.386465
3e681d34 // pat25_kernel[2,0,c2]: 0.226674
3ed49959 // pat25_kernel[2,1,c2]: 0.415232
3eeee666 // pat25_kernel[2,2,c2]: 0.466602
3eff9298 // pat26_kernel[0,0,c0]: 0.499165
3ea35465 // pat26_kernel[0,1,c0]: 0.319003
3d6efeed // pat26_kernel[0,2,c0]: 0.058349
3e1e125b // pat26_kernel[1,0,c0]: 0.154367
3e7c3fa2 // pat26_kernel[1,1,c0]: 0.246336
3e0547ff // pat26_kernel[1,2,c0]: 0.130157
3db51353 // pat26_kernel[2,0,c0]: 0.088416
3cc08fed // pat26_kernel[2,1,c0]: 0.023506
3e862636 // pat26_kernel[2,2,c0]: 0.262010
3ebf7dc3 // pat26_kernel[0,0,c1]: 0.374006
3ef71b80 // pat26_kernel[0,1,c1]: 0.482632
3edc89f4 // pat26_kernel[0,2,c1]: 0.430740
3ebd422d // pat26_kernel[1,0,c1]: 0.369646
3ec84ce8 // pat26_kernel[1,1,c1]: 0.391212
3c91b26a // pat26_kernel[1,2,c1]: 0.017785
3db19b62 // pat26_kernel[2,0,c1]: 0.086722
3e908e8f // pat26_kernel[2,1,c1]: 0.282338
3e9a3375 // pat26_kernel[2,2,c1]: 0.301174
3edda651 // pat26_kernel[0,0,c2]: 0.432910
3e8f527e // pat26_kernel[0,1,c2]: 0.279926
3ea111c5 // pat26_kernel[0,2,c2]: 0.314589
3e9d704b // pat26_kernel[1,0,c2]: 0.307497
3d72fda0 // pat26_kernel[1,1,c2]: 0.059324
3eb87b77 // pat26_kernel[1,2,c2]: 0.360317
3e2bc711 // pat26_kernel[2,0,c2]: 0.167752
3ee46155 // pat26_kernel[2,1,c2]: 0.446055
3ed936f1 // pat26_kernel[2,2,c2]: 0.424247
3db1c0fe // pat27_kernel[0,0,c0]: 0.086794
3e40d024 // pat27_kernel[0,1,c0]: 0.188294
3d67b734 // pat27_kernel[0,2,c0]: 0.056571
3eac99e3 // pat27_kernel[1,0,c0]: 0.337112
3e7bbd2e // pat27_kernel[1,1,c0]: 0.245839
3ef4a029 // pat27_kernel[1,2,c0]: 0.477784
3e54c2f9 // pat27_kernel[2,0,c0]: 0.207775
3ec48a2f // pat27_kernel[2,1,c0]: 0.383867
3ecfd6e3 // pat27_kernel[2,2,c0]: 0.405936
3d6ecdc9 // pat27_kernel[0,0,c1]: 0.058302
3dde6a68 // pat27_kernel[0,1,c1]: 0.108601
3d97362e // pat27_kernel[0,2,c1]: 0.073834
3ee5d70b // pat27_kernel[1,0,c1]: 0.448906
3e323055 // pat27_kernel[1,1,c1]: 0.174012
3caf759a // pat27_kernel[1,2,c1]: 0.021418
3efed967 // pat27_kernel[2,0,c1]: 0.497752
3e9d8797 // pat27_kernel[2,1,c1]: 0.307675
3e495aaf // pat27_kernel[2,2,c1]: 0.196635
3e2843f7 // pat27_kernel[0,0,c2]: 0.164322
3eed0f9f // pat27_kernel[0,1,c2]: 0.463010
3e5ad9a9 // pat27_kernel[0,2,c2]: 0.213721
3dfb648d // pat27_kernel[1,0,c2]: 0.122750
3e903f3c // pat27_kernel[1,1,c2]: 0.281732
3eb09c9c // pat27_kernel[1,2,c2]: 0.344945
3e8049d9 // pat27_kernel[2,0,c2]: 0.250563
3ea14f2f // pat27_kernel[2,1,c2]: 0.315057
3e68d5e7 // pat27_kernel[2,2,c2]: 0.227378
3efe3ba5 // pat28_kernel[0,0,c0]: 0.496549
3e3d6507 // pat28_kernel[0,1,c0]: 0.184956
3ecadaa4 // pat28_kernel[0,2,c0]: 0.396199
3e431831 // pat28_kernel[1,0,c0]: 0.190522
3e8164f1 // pat28_kernel[1,1,c0]: 0.252723
3d8f6725 // pat28_kernel[1,2,c0]: 0.070021
3e72cfb6 // pat28_kernel[2,0,c0]: 0.237120
3edaf414 // pat28_kernel[2,1,c0]: 0.427643
3e890210 // pat28_kernel[2,2,c0]: 0.267594
3e208685 // pat28_kernel[0,0,c1]: 0.156763
3e9df20d // pat28_kernel[0,1,c1]: 0.308487
3e913902 // pat28_kernel[0,2,c1]: 0.283638
3e162939 // pat28_kernel[1,0,c1]: 0.146642
3ef7a519 // pat28_kernel[1,1,c1]: 0.483681
3deb5cab // pat28_kernel[1,2,c1]: 0.114923
3eaf587e // pat28_kernel[2,0,c1]: 0.342472
3dda1b2c // pat28_kernel[2,1,c1]: 0.106497
3dd0f229 // pat28_kernel[2,2,c1]: 0.102024
3ddc3f0a // pat28_kernel[0,0,c2]: 0.107542
3da73998 // pat28_kernel[0,1,c2]: 0.081653
3d5a416f // pat28_kernel[0,2,c2]: 0.053285
3e68cfd6 // pat28_kernel[1,0,c2]: 0.227355
3ecefb56 // pat28_kernel[1,1,c2]: 0.404261
3da0922c // pat28_kernel[1,2,c2]: 0.078404
3ddb473f // pat28_kernel[2,0,c2]: 0.107069
3d1fa887 // pat28_kernel[2,1,c2]: 0.038979
3e40bd1a // pat28_kernel[2,2,c2]: 0.188221
3dcccccd // pat29_kernel[0,0,c0]: 0.100000
3dcccccd // pat29_kernel[0,1,c0]: 0.100000
3dcccccd // pat29_kernel[0,2,c0]: 0.100000
3dcccccd // pat29_kernel[1,0,c0]: 0.100000
3dcccccd // pat29_kernel[1,1,c0]: 0.100000
3dcccccd // pat29_kernel[1,2,c0]: 0.100000
3dcccccd // pat29_kernel[2,0,c0]: 0.100000
3dcccccd // pat29_kernel[2,1,c0]: 0.100000
3dcccccd // pat29_kernel[2,2,c0]: 0.100000
3dcccccd // pat29_kernel[0,0,c1]: 0.100000
3dcccccd // pat29_kernel[0,1,c1]: 0.100000
3dcccccd // pat29_kernel[0,2,c1]: 0.100000
3dcccccd // pat29_kernel[1,0,c1]: 0.100000
3dcccccd // pat29_kernel[1,1,c1]: 0.100000
3dcccccd // pat29_kernel[1,2,c1]: 0.100000
3dcccccd // pat29_kernel[2,0,c1]: 0.100000
3dcccccd // pat29_kernel[2,1,c1]: 0.100000
3dcccccd // pat29_kernel[2,2,c1]: 0.100000
3dcccccd // pat29_kernel[0,0,c2]: 0.100000
3dcccccd // pat29_kernel[0,1,c2]: 0.100000
3dcccccd // pat29_kernel[0,2,c2]: 0.100000
3dcccccd // pat29_kernel[1,0,c2]: 0.100000
3dcccccd // pat29_kernel[1,1,c2]: 0.100000
3dcccccd // pat29_kernel[1,2,c2]: 0.100000
3dcccccd // pat29_kernel[2,0,c2]: 0.100000
3dcccccd // pat29_kernel[2,1,c2]: 0.100000
3dcccccd // pat29_kernel[2,2,c2]: 0.100000
